date,total.confirmed,district,state,total.deceased,total.recovered,delta.confirmed,delta.deceased,delta.recovered,delta.tested,total.tested,delta.other,total.other,levitt.Metric,MA.21.daily.tests,delta.positivity,MA.21.delta.positivity,delta.percent.case.growth,delta.hospitalized,total.hospitalized,delta.active,spline.active,spline.deceased,spline.hospitalizated,spline.recovered
2020-05-18,3020.0,Pune,MH,125.0,1464.0,250.0,8.0,165.0,1517.0,43993.0,0.0,0.0,0.06613980250454499,1517.0,16.479894528675015,9.32918981699469,0.4367816091954022,32.499203015031085,474.56298851329416,1431.0,1431.0,8.0,32.499203015031085,165.0
2020-05-19,3189.0,Pune,MH,131.0,1595.0,169.0,6.0,131.0,1517.0,45510.0,0.0,0.0,0.04688358589885046,1517.0,11.140408701384311,9.624258404746204,-0.32399999999999995,26.970678609821825,501.533667123116,1463.0,1463.0,6.0,26.970678609821825,131.0
2020-05-20,3426.0,Pune,MH,146.0,1662.0,237.0,15.0,67.0,1517.0,47027.0,0.0,0.0,0.10840929850718496,1517.0,15.622940013183918,10.311705433656646,0.4023668639053255,37.822785979454274,539.3564531025703,1618.0,1618.0,15.0,37.822785979454274,67.0
2020-05-21,3614.0,Pune,MH,154.0,1728.0,188.0,8.0,66.0,1517.0,48544.0,0.0,0.0,0.053345980705292714,1517.0,12.392880685563611,10.726057067520477,-0.2067510548523207,30.00288508074854,569.3593381833189,1732.0,1732.0,8.0,30.00288508074854,66.0
2020-05-22,3942.0,Pune,MH,163.0,1962.0,328.0,9.0,234.0,1517.0,50061.0,0.0,0.0,0.056797598393133246,1517.0,21.62162162162162,11.542204225131048,0.7446808510638299,51.330451304648236,620.6897894879671,1817.0,1817.0,9.0,51.330451304648236,234.0
2020-05-23,4296.0,Pune,MH,177.0,2067.0,354.0,14.0,105.0,1517.0,51578.0,0.0,0.0,0.08239953176706676,1517.0,23.335530652603822,12.581222337319891,0.0792682926829269,56.49479424779246,677.1845837357596,2052.0,2052.0,14.0,56.49479424779246,105.0
2020-05-24,4631.0,Pune,MH,183.0,2247.0,335.0,6.0,180.0,1517.0,53095.0,0.0,0.0,0.03333642026759171,1517.0,22.08305866842452,13.453871990457353,-0.053672316384180796,53.462587776865746,730.6471715126254,2201.0,2201.0,6.0,53.462587776865746,180.0
2020-05-25,4945.0,Pune,MH,194.0,2356.0,314.0,11.0,109.0,1517.0,54612.0,0.0,0.0,0.058372006221907254,1517.0,20.698747528015822,12.48705151144175,-0.06268656716417909,38.678675604591945,769.3258471172173,2395.0,2395.0,11.0,38.678675604591945,109.0
2020-05-26,5284.0,Pune,MH,202.0,2618.0,339.0,8.0,262.0,1517.0,56129.0,0.0,0.0,0.0404095383378767,1517.0,22.34673698088332,13.413064632576823,0.07961783439490455,54.100947033902955,823.4267941511202,2464.0,2464.0,8.0,54.100947033902955,262.0
2020-05-27,5563.0,Pune,MH,211.0,2874.0,279.0,9.0,256.0,1517.0,57646.0,0.0,0.0,0.04359043607486177,1517.0,18.391562294001318,14.21037762501177,-0.17699115044247793,35.37922026766223,858.8060144187825,2478.0,2478.0,9.0,35.37922026766223,256.0
2020-05-28,5845.0,Pune,MH,221.0,3030.0,282.0,10.0,156.0,1517.0,59163.0,0.0,0.0,0.04630456804168637,1517.0,18.589321028345417,14.963744232036913,0.010752688172043001,41.92593542615921,900.7319498449417,2594.0,2594.0,10.0,41.92593542615921,156.0
2020-05-29,6172.0,Pune,MH,234.0,3213.0,327.0,13.0,183.0,1517.0,60680.0,0.0,0.0,0.05715841383994862,1517.0,21.555702043506923,15.839532912703643,0.15957446808510634,52.18586926279134,952.9178191077331,2725.0,2725.0,13.0,52.18586926279134,183.0
2020-05-30,6486.0,Pune,MH,240.0,3347.0,314.0,6.0,134.0,1517.0,62197.0,0.0,0.0,0.025317807984289786,1517.0,20.698747528015822,16.674514235489845,-0.03975535168195721,50.11120167742043,1003.0290207851535,2899.0,2899.0,6.0,50.11120167742043,134.0
2020-05-31,6868.0,Pune,MH,249.0,3487.0,382.0,9.0,140.0,1517.0,63714.0,0.0,0.0,0.0368139731227164,1517.0,25.181278839815423,16.4485042533823,0.21656050955414008,60.96330904705288,1063.9923298322065,3132.0,3132.0,9.0,60.96330904705288,140.0
2020-06-01,6994.0,Pune,MH,258.0,3581.0,126.0,9.0,94.0,1517.0,65231.0,0.0,0.0,0.03550668845690982,1517.0,8.30586684245221,16.498728693850644,-0.6701570680628273,17.261495157869827,1081.2538249900763,3155.0,3155.0,9.0,17.261495157869827,94.0
2020-06-02,7145.0,Pune,MH,268.0,4105.0,151.0,10.0,524.0,1517.0,66748.0,0.0,0.0,0.03802739558923932,1517.0,9.95385629531971,16.508145776438457,0.19841269841269837,24.098061953154414,1105.3518869432307,2772.0,2772.0,10.0,24.098061953154414,524.0
2020-06-03,7412.0,Pune,MH,287.0,4373.0,267.0,19.0,268.0,1517.0,68265.0,0.0,0.0,0.06849523524876436,1517.0,17.600527356624916,16.64312396019713,0.7682119205298013,38.29704774797525,1143.648934691206,2752.0,2752.0,19.0,38.29704774797525,268.0
2020-06-04,7774.0,Pune,MH,296.0,4562.0,362.0,9.0,189.0,1517.0,69782.0,0.0,0.0,0.03087723856443923,1517.0,23.862887277521423,17.29918071381486,0.35580524344569286,47.694102421639336,1191.3430371128454,2916.0,2916.0,9.0,47.694102421639336,189.0
2020-06-05,8000.0,Pune,MH,310.0,4681.0,226.0,14.0,119.0,1517.0,71299.0,0.0,0.0,0.046212843155131626,1517.0,14.897824653922214,17.484383338041873,-0.37569060773480667,36.06729802260197,1227.4103351354474,3009.0,3009.0,14.0,36.06729802260197,119.0
2020-06-06,8238.0,Pune,MH,320.0,4983.0,238.0,10.0,302.0,1855.0,73154.0,0.0,0.0,0.03174869831458027,1533.095238095238,12.830188679245284,17.574266133861165,0.053097345132743445,37.98237579371358,1265.392710929161,2935.0,2935.0,10.0,37.98237579371358,302.0
2020-06-07,8654.0,Pune,MH,326.0,5304.0,416.0,6.0,321.0,835.0,73989.0,0.0,0.0,0.018576385572935457,1500.6190476190477,49.82035928143713,19.400473404788748,0.7478991596638656,66.38936273186911,1331.7820736610302,3024.0,3024.0,6.0,66.38936273186911,321.0
2020-06-08,8826.0,Pune,MH,333.0,5531.0,172.0,7.0,227.0,835.0,74824.0,0.0,0.0,0.02124510861373628,1468.142857142857,20.59880239520958,19.59661187462373,-0.5865384615384616,27.449448052599728,1359.23152171363,2962.0,2962.0,7.0,27.449448052599728,227.0
2020-06-09,9022.0,Pune,MH,349.0,5691.0,196.0,16.0,160.0,1720.0,76544.0,0.0,0.0,0.04692943222198336,1477.8095238095239,11.395348837209303,19.608751881091585,0.13953488372093026,29.70932499657507,1388.940846710205,2982.0,2982.0,16.0,29.70932499657507,160.0
2020-06-10,9355.0,Pune,MH,359.0,5867.0,333.0,10.0,176.0,1720.0,78264.0,0.0,0.0,0.028250466285851653,1487.4761904761904,19.36046511627907,19.78672926695326,0.6989795918367347,53.14340814834715,1442.0842548585522,3129.0,3129.0,10.0,53.14340814834715,176.0
2020-06-11,9831.0,Pune,MH,367.0,5996.0,476.0,8.0,129.0,1723.0,79987.0,0.0,0.0,0.022039459566291504,1497.2857142857142,27.626233313987232,20.51212701116391,0.4294294294294294,75.92125553200806,1518.0055103905602,3468.0,3468.0,8.0,75.92125553200806,129.0
2020-06-12,10230.0,Pune,MH,379.0,6167.0,399.0,12.0,171.0,3472.0,83459.0,0.0,0.0,0.032174357027856114,1590.3809523809523,11.491935483870968,20.029761004604353,-0.16176470588235292,63.676335889460994,1581.681846280021,3684.0,3684.0,12.0,63.676335889460994,171.0
2020-06-13,10671.0,Pune,MH,389.0,6355.0,441.0,10.0,188.0,1856.0,85315.0,0.0,0.0,0.026043138536019875,1606.5238095238096,23.760775862068968,20.050010776483646,0.10526315789473695,70.37910808835163,1652.0609543683727,3927.0,3927.0,10.0,70.37910808835163,188.0
2020-06-14,11133.0,Pune,MH,400.0,6538.0,462.0,11.0,183.0,1856.0,87171.0,0.0,0.0,0.027885203489535642,1622.6666666666667,24.892241379310345,20.18378138176392,0.04761904761904767,73.73049418779695,1725.7914485561696,4195.0,4195.0,11.0,73.73049418779695,183.0
2020-06-15,11368.0,Pune,MH,414.0,7067.0,235.0,14.0,529.0,2461.0,89632.0,0.0,0.0,0.03440142671733232,1667.6190476190477,9.548963835839091,19.65283930118408,-0.4913419913419913,34.26197964985079,1760.0534282060203,3887.0,3887.0,14.0,34.26197964985079,529.0
2020-06-16,11837.0,Pune,MH,508.0,7081.0,469.0,94.0,14.0,2461.0,92093.0,0.0,0.0,0.20461547375316744,1712.5714285714287,19.057293783015034,19.496199148904637,0.9957446808510639,56.418226577561036,1816.4716547835812,4248.0,4248.0,94.0,56.418226577561036,14.0
2020-06-17,12199.0,Pune,MH,530.0,7198.0,362.0,22.0,117.0,2461.0,94554.0,0.0,0.0,0.04239555896768555,1757.5238095238096,14.709467696058512,19.32086131090736,-0.22814498933901917,45.8596219224313,1862.3312767060124,4471.0,4471.0,22.0,45.8596219224313,117.0
2020-06-18,12949.0,Pune,MH,534.0,7373.0,750.0,4.0,175.0,2216.0,96770.0,0.0,0.0,0.007518832414027319,1790.8095238095239,33.84476534296029,20.047311040174737,1.0718232044198897,119.69236069447555,1982.023637400488,5042.0,5042.0,4.0,119.69236069447555,175.0
2020-06-19,13653.0,Pune,MH,538.0,7808.0,704.0,4.0,435.0,2690.0,99460.0,0.0,0.0,0.007462721201589594,1846.6666666666667,26.171003717472118,20.267087310363554,-0.06133333333333335,91.16674674417713,2073.190384144665,5307.0,5307.0,4.0,91.16674674417713,435.0
2020-06-20,14235.0,Pune,MH,542.0,8112.0,582.0,4.0,304.0,1304.0,100764.0,0.0,0.0,0.007407441277861818,1836.5238095238096,44.6319018404908,21.406761325243316,-0.17329545454545459,83.63883575723106,2156.829219901896,5581.0,5581.0,4.0,83.63883575723106,304.0
2020-06-21,14830.0,Pune,MH,546.0,8410.0,595.0,4.0,298.0,3977.0,104741.0,0.0,0.0,0.007352974305258733,1953.6666666666667,14.961025898918784,20.920082613772045,0.022336769759450092,76.55474580174796,2233.383965703644,5874.0,5874.0,4.0,76.55474580174796,298.0
2020-06-22,15423.0,Pune,MH,557.0,8579.0,593.0,11.0,169.0,3840.0,108581.0,0.0,0.0,0.01994626418237891,2064.285714285714,15.442708333333332,21.259932208575908,-0.003361344537815114,74.07073591089275,2307.454701614537,6287.0,6287.0,11.0,74.07073591089275,169.0
2020-06-23,15856.0,Pune,MH,569.0,8930.0,433.0,12.0,351.0,5474.0,114055.0,0.0,0.0,0.021315194199046934,2252.714285714286,7.910120569967118,21.16261145974959,-0.269814502529511,57.99507565433484,2365.449777268872,6357.0,6357.0,12.0,57.99507565433484,351.0
2020-06-24,16394.0,Pune,MH,582.0,9195.0,538.0,13.0,265.0,5520.0,119575.0,0.0,0.0,0.02259001360510685,2443.3333333333335,9.746376811594203,20.788604290938604,0.2424942263279446,82.20596274728194,2447.6557400161537,6617.0,6617.0,13.0,82.20596274728194,265.0
2020-06-25,16964.0,Pune,MH,604.0,9494.0,570.0,22.0,299.0,2215.0,121790.0,0.0,0.0,0.03710375020337721,2476.5714285714284,25.733634311512414,20.877687483033416,0.059479553903345694,90.96619412780143,2538.621934143955,6866.0,6866.0,22.0,90.96619412780143,299.0
2020-06-26,17980.0,Pune,MH,620.0,9813.0,1016.0,16.0,319.0,4162.0,125952.0,0.0,0.0,0.026145280104322207,2602.5238095238096,24.411340701585775,21.33071205673168,0.7824561403508772,162.14325128744954,2700.7651854314045,7547.0,7547.0,16.0,162.14325128744954,319.0
2020-06-27,18710.0,Pune,MH,639.0,10123.0,730.0,19.0,310.0,4151.0,130103.0,0.0,0.0,0.030184976338397666,2711.8571428571427,17.586123825584195,21.557185158938296,-0.28149606299212604,99.40321114289242,2800.168396574297,7948.0,7948.0,19.0,99.40321114289242,310.0
2020-06-28,19819.0,Pune,MH,659.0,10496.0,1109.0,20.0,373.0,1345.0,131448.0,0.0,0.0,0.030819080124972423,2736.1428571428573,82.45353159851301,23.11114574546572,0.5191780821917809,175.95446127180182,2976.1228578460987,8664.0,8664.0,20.0,175.95446127180182,373.0
2020-06-29,20252.0,Pune,MH,685.0,10731.0,433.0,26.0,235.0,3251.0,134699.0,0.0,0.0,0.03869530375971803,2851.190476190476,13.318978775761304,22.764487477872944,-0.6095581605049594,69.10238957427723,3045.225247420376,8836.0,8836.0,26.0,69.10238957427723,235.0
2020-06-30,21276.0,Pune,MH,697.0,11058.0,1024.0,12.0,327.0,5353.0,140052.0,0.0,0.0,0.01736657249829866,3024.190476190476,19.1294601158229,23.132778491140257,1.3648960739030023,127.85770810734952,3173.0829555277255,9521.0,9521.0,12.0,127.85770810734952,327.0
2020-07-01,22266.0,Pune,MH,728.0,11333.0,990.0,31.0,275.0,5353.0,145405.0,0.0,0.0,0.04351563743616205,3197.190476190476,18.49430226041472,23.091532640861004,-0.033203125,153.77299926541411,3326.8559547931395,10205.0,10205.0,31.0,153.77299926541411,275.0
2020-07-02,23381.0,Pune,MH,752.0,11773.0,1115.0,24.0,440.0,5116.0,150521.0,0.0,0.0,0.032435275753153955,3358.7619047619046,21.79437060203284,22.813824892672695,0.1262626262626263,177.94264289912033,3504.79859769226,10856.0,10856.0,24.0,177.94264289912033,440.0
2020-07-03,24403.0,Pune,MH,771.0,12006.0,1022.0,19.0,233.0,5116.0,155637.0,0.0,0.0,0.02495204961348975,3437.0476190476193,19.976544175136826,23.21785387797107,-0.08340807174887888,133.45392384527662,3638.2525215375367,11626.0,11626.0,19.0,133.45392384527662,233.0
2020-07-04,25905.0,Pune,MH,786.0,12852.0,1502.0,15.0,846.0,5528.0,161165.0,0.0,0.0,0.019268418865876987,3611.904761904762,27.170767004341535,23.38023440855548,0.46966731898238745,195.2873700988853,3833.539891636422,12267.0,12267.0,15.0,195.2873700988853,846.0
2020-07-05,27091.0,Pune,MH,817.0,13194.0,1186.0,31.0,342.0,5528.0,166693.0,0.0,0.0,0.038682302430796275,3786.7619047619046,21.45441389290883,23.216528337774456,-0.21038615179760323,162.51250149393107,3996.0523931303533,13080.0,13080.0,31.0,162.51250149393107,342.0
2020-07-06,27915.0,Pune,MH,834.0,13759.0,824.0,17.0,565.0,3677.0,170370.0,0.0,0.0,0.020594307498743795,3844.6666666666665,22.409573021484906,23.828938298995684,-0.30522765598650925,104.47031090309527,4100.5227040334485,13322.0,13322.0,17.0,104.47031090309527,565.0
2020-07-07,29080.0,Pune,MH,871.0,14101.0,1165.0,37.0,342.0,5245.0,175615.0,0.0,0.0,0.043408574493755986,3977.2380952380954,22.21163012392755,23.97914479142009,0.41383495145631066,149.04949003029384,4249.572194063742,14108.0,14108.0,37.0,149.04949003029384,342.0
2020-07-08,30653.0,Pune,MH,907.0,14598.0,1573.0,36.0,497.0,3923.0,179538.0,0.0,0.0,0.04050047326263389,4046.8571428571427,40.096864644404796,25.188068455627054,0.3502145922746782,242.3456620561622,4491.917856119904,15148.0,15148.0,36.0,242.3456620561622,497.0
2020-07-09,32343.0,Pune,MH,934.0,14967.0,1690.0,27.0,369.0,4962.0,184500.0,0.0,0.0,0.029333988113706088,4177.619047619048,34.05884723901653,25.198262831629737,0.07438016528925617,219.49182779881122,4711.409683918715,16442.0,16442.0,27.0,219.49182779881122,369.0
2020-07-10,34181.0,Pune,MH,971.0,15314.0,1838.0,37.0,347.0,4962.0,189462.0,0.0,0.0,0.03885003006248237,4285.809523809524,37.04151551793632,25.71590625069946,0.08757396449704147,230.53675107880213,4941.946434997517,17896.0,17896.0,37.0,230.53675107880213,347.0
2020-07-11,36305.0,Pune,MH,1005.0,15804.0,2124.0,34.0,490.0,5650.0,195112.0,0.0,0.0,0.034416352201851186,4492.761904761905,37.5929203539823,25.380716656103818,0.15560391730141454,315.78455960264597,5257.730994600163,19496.0,19496.0,34.0,315.78455960264597,490.0
2020-07-12,38074.0,Pune,MH,1042.0,16215.0,1769.0,37.0,411.0,3381.0,198493.0,0.0,0.0,0.036154401820136,4464.380952380952,52.321798284531205,27.15980105541869,-0.16713747645951038,282.9762654510205,5540.707260051184,20817.0,20817.0,37.0,282.9762654510205,411.0
2020-07-13,39129.0,Pune,MH,1072.0,16645.0,1055.0,30.0,430.0,4434.0,202927.0,0.0,0.0,0.028384119317434984,4492.666666666667,23.79341452413171,27.557453731170988,-0.40361786319954773,131.0819643913855,5671.789224442569,21412.0,21412.0,30.0,131.0819643913855,430.0
2020-07-14,41041.0,Pune,MH,1097.0,16990.0,1912.0,25.0,345.0,4434.0,207361.0,0.0,0.0,0.02305311864448292,4443.142857142857,43.1213351375733,29.234178234390328,0.8123222748815166,236.34331891110062,5908.13254335367,22954.0,22954.0,25.0,236.34331891110062,345.0
2020-07-15,43151.0,Pune,MH,1145.0,17280.0,2110.0,48.0,290.0,9282.0,216643.0,0.0,0.0,0.04282545571310975,4622.285714285715,22.73216979099332,29.852549328647427,0.10355648535564854,305.24455669162546,6213.377100045296,24726.0,24726.0,48.0,305.24455669162546,290.0
2020-07-16,45617.0,Pune,MH,1182.0,17830.0,2466.0,37.0,550.0,9282.0,225925.0,0.0,0.0,0.03180328197770358,4958.809523809524,26.567550096961863,29.89225960414502,0.1687203791469194,352.4526819548124,6565.829782000109,26605.0,26605.0,37.0,352.4526819548124,550.0
2020-07-17,47986.0,Pune,MH,1227.0,17960.0,2369.0,45.0,130.0,9282.0,235207.0,0.0,0.0,0.037364246744867984,5202.619047619048,25.522516698987285,29.945172746878423,-0.039334955393349524,340.34839981179044,6906.1781818119,28799.0,28799.0,45.0,340.34839981179044,130.0
2020-07-18,50524.0,Pune,MH,1259.0,18669.0,2538.0,32.0,709.0,9282.0,244489.0,0.0,0.0,0.02574558933343563,5446.952380952381,27.343244990303813,30.409797564246023,0.07133811734909234,350.03367533356993,7256.211857145469,30596.0,30596.0,32.0,350.03367533356993,709.0
2020-07-19,53573.0,Pune,MH,1304.0,19305.0,3049.0,45.0,636.0,13790.0,258279.0,0.0,0.0,0.03511870844225107,6039.571428571428,22.11022480058013,27.53630676434446,0.20133963750985018,395.2632727398684,7651.475129885338,32964.0,32964.0,45.0,395.2632727398684,636.0
2020-07-20,55973.0,Pune,MH,1346.0,20099.0,2400.0,42.0,794.0,12966.0,271245.0,0.0,0.0,0.03170076771807478,6502.190476190476,18.509949097639982,27.783495827291063,-0.212856674319449,328.3046287213719,7979.77975860671,34528.0,34528.0,42.0,328.3046287213719,794.0
2020-07-21,58694.0,Pune,MH,1402.0,21266.0,2721.0,56.0,1167.0,14529.0,285774.0,0.0,0.0,0.040762557389862356,6939.142857142857,18.728061119141028,27.764381589353828,0.13375000000000004,397.43950632974895,8377.219264936459,36026.0,36026.0,56.0,397.43950632974895,1167.0
2020-07-22,62300.0,Pune,MH,1459.0,22272.0,3606.0,57.0,1006.0,14529.0,300303.0,0.0,0.0,0.03985148092825034,7376.0952380952385,24.819326863514352,28.065573237120475,0.3252480705622933,568.3925783215197,8945.611843257979,38569.0,38569.0,57.0,568.3925783215197,1006.0
2020-07-23,65487.0,Pune,MH,1537.0,23377.0,3187.0,78.0,1105.0,14651.0,314954.0,0.0,0.0,0.05208119501581021,7830.142857142857,21.752781380110573,28.063592797981322,-0.11619523017193567,399.40125318707993,9345.013096445058,40573.0,40573.0,78.0,399.40125318707993,1105.0
2020-07-24,68868.0,Pune,MH,1611.0,24203.0,3381.0,74.0,826.0,12245.0,327199.0,0.0,0.0,0.04702263963837849,8169.619047619048,27.611269906084118,28.427151166121668,0.0608722936931283,427.5490895341465,9772.562185979205,43054.0,43054.0,74.0,427.5490895341465,826.0
2020-07-25,71956.0,Pune,MH,1683.0,25044.0,3088.0,72.0,841.0,15452.0,342651.0,0.0,0.0,0.04372281101383158,8642.190476190477,19.984468030028477,28.08494645305914,-0.08666075125702455,457.44772927428016,10230.009915253484,45229.0,45229.0,72.0,457.44772927428016,841.0
2020-07-26,75152.0,Pune,MH,1738.0,26018.0,3196.0,55.0,974.0,10807.0,353458.0,0.0,0.0,0.03215711163453144,8893.57142857143,29.573424632182842,28.471566012072188,0.03497409326424861,484.72858452224614,10714.73849977573,47396.0,47396.0,55.0,484.72858452224614,974.0
2020-07-27,77079.0,Pune,MH,1783.0,27408.0,1927.0,45.0,1390.0,11315.0,364773.0,0.0,0.0,0.025562312037803056,9257.285714285714,17.030490499337166,28.215419225303247,-0.3970588235294118,293.8255750940833,11008.564074869813,47888.0,47888.0,45.0,293.8255750940833,1390.0
2020-07-28,79274.0,Pune,MH,1830.0,29244.0,2195.0,47.0,1836.0,11654.0,376427.0,0.0,0.0,0.026018627972326173,9562.47619047619,18.834734854985413,28.054614688686954,0.13907628437986497,292.9055709752104,11301.469645845023,48200.0,48200.0,47.0,292.9055709752104,1836.0
2020-07-29,81865.0,Pune,MH,1890.0,31864.0,2591.0,60.0,2620.0,11936.0,388363.0,0.0,0.0,0.03226086221822148,9944.047619047618,21.70743967828418,27.178927785538356,0.18041002277904328,378.9719225909073,11680.44156843593,48111.0,48111.0,60.0,378.9719225909073,2620.0
2020-07-30,85174.0,Pune,MH,1973.0,35170.0,3309.0,83.0,3306.0,11936.0,400299.0,0.0,0.0,0.04297839796892727,10276.142857142857,27.722855227882036,26.877213880246234,0.2771130837514473,483.7183078377606,12164.15987627369,48031.0,48031.0,83.0,483.7183078377606,3306.0
2020-07-31,88180.0,Pune,MH,2044.0,37099.0,3006.0,71.0,1929.0,11936.0,412235.0,0.0,0.0,0.035353445300979676,10608.238095238095,25.184316353887397,26.312585348624857,-0.09156844968268363,364.1314725812211,12528.291348854911,49037.0,49037.0,71.0,364.1314725812211,1929.0
2020-08-01,90879.0,Pune,MH,2120.0,43198.0,2699.0,76.0,6099.0,11936.0,424171.0,0.0,0.0,0.036507416342463135,10907.57142857143,22.612265415549597,25.59922082774711,-0.10212907518296743,426.99088146023786,12955.28223031515,45561.0,45561.0,76.0,426.99088146023786,6099.0
2020-08-02,93860.0,Pune,MH,2171.0,48269.0,2981.0,51.0,5071.0,11936.0,436107.0,0.0,0.0,0.02377180221223378,11314.952380952382,24.97486595174263,24.296985954757172,0.104483141904409,467.14394717441394,13422.426177489564,43420.0,43420.0,51.0,467.14394717441394,5071.0
2020-08-03,95618.0,Pune,MH,2231.0,52507.0,1758.0,60.0,4238.0,8767.0,444874.0,0.0,0.0,0.027262024554240632,11521.285714285714,20.05246948785217,24.118845714934338,-0.4102650117410265,237.67439760341776,13660.100575092982,40880.0,40880.0,60.0,237.67439760341776,4238.0
2020-08-04,97825.0,Pune,MH,2287.0,57925.0,2207.0,56.0,5418.0,8767.0,453641.0,0.0,0.0,0.024790999590248566,11727.619047619048,25.17394775864036,23.26420822069944,0.25540386803185444,344.84093248623367,14004.941507579215,37613.0,37613.0,56.0,344.84093248623367,5418.0
2020-08-05,100211.0,Pune,MH,2379.0,59231.0,2386.0,92.0,1306.0,8767.0,462408.0,0.0,0.0,0.03943931628017663,11703.095238095239,27.215695220714043,23.47770943163852,0.08110557317625733,324.3215604940372,14329.263068073253,38601.0,38601.0,92.0,324.3215604940372,1306.0
2020-08-06,103302.0,Pune,MH,2441.0,60645.0,3091.0,62.0,1414.0,8767.0,471175.0,0.0,0.0,0.025727560090002387,11678.57142857143,35.257214554579676,23.89150297723937,0.2954735959765298,422.4713438430126,14751.734411916266,40216.0,40216.0,62.0,422.4713438430126,1414.0
2020-08-07,106153.0,Pune,MH,2511.0,62982.0,2851.0,70.0,2337.0,8767.0,479942.0,0.0,0.0,0.028273288764624926,11654.047619047618,32.519676057944565,24.224701041951622,-0.07764477515367196,412.5919231101722,15164.326335026439,40660.0,40660.0,70.0,412.5919231101722,2337.0
2020-08-08,108937.0,Pune,MH,2578.0,65877.0,2784.0,67.0,2895.0,8349.0,488291.0,0.0,0.0,0.026332824341547656,11609.619047619048,33.345310815666544,24.510513700302226,-0.02350052613118203,343.491579154024,15507.817914180463,40482.0,40482.0,67.0,343.491579154024,2895.0
2020-08-09,111953.0,Pune,MH,2673.0,69718.0,3016.0,95.0,3841.0,8349.0,496640.0,0.0,0.0,0.03618753263978632,11350.52380952381,36.124086716972094,25.177840458225653,0.08333333333333326,459.6728324771237,15967.490746657586,39562.0,39562.0,95.0,459.6728324771237,3841.0
2020-08-10,113652.0,Pune,MH,2716.0,71442.0,1699.0,43.0,1724.0,8349.0,504989.0,0.0,0.0,0.015958772539667782,11130.666666666666,20.349742484129834,25.265449667106125,-0.43667108753315653,271.14309442655195,16238.633841084138,39494.0,39494.0,43.0,271.14309442655195,1724.0
2020-08-11,115595.0,Pune,MH,2769.0,73832.0,1943.0,53.0,2390.0,6644.0,511633.0,0.0,0.0,0.019326034492375035,10755.190476190477,29.244431065623118,25.766229188367177,0.14361389052383755,284.98927282315304,16523.62311390729,38994.0,38994.0,53.0,284.98927282315304,2390.0
2020-08-12,118577.0,Pune,MH,2810.0,76713.0,2982.0,41.0,2881.0,10804.0,522437.0,0.0,0.0,0.014698239156829659,10577.809523809523,27.60088855979267,25.898684507237572,0.534740092640247,425.740319476833,16949.363433384126,39054.0,39054.0,41.0,425.740319476833,2881.0
2020-08-13,120969.0,Pune,MH,2902.0,78626.0,2392.0,92.0,1913.0,9232.0,531669.0,0.0,0.0,0.032215671116341646,10319.761904761905,25.909878682842287,26.096641521653368,-0.19785378940308518,381.7388357082474,17331.102269092375,39441.0,39441.0,92.0,381.7388357082474,1913.0
2020-08-14,123590.0,Pune,MH,3002.0,81416.0,2621.0,100.0,2790.0,9285.0,540954.0,0.0,0.0,0.03387857874927414,10178.809523809523,28.228325255788906,26.126025109734552,0.09573578595317733,396.83770590832773,17727.939975000703,39172.0,39172.0,100.0,396.83770590832773,2790.0
2020-08-15,126467.0,Pune,MH,3075.0,83096.0,2877.0,73.0,1680.0,8174.0,549128.0,0.0,0.0,0.024026168047210947,9832.238095238095,35.19696598972351,26.850429774481935,0.09767264402899656,430.75762362824526,18158.697598628947,40296.0,40296.0,73.0,430.75762362824526,1680.0
2020-08-16,129555.0,Pune,MH,3138.0,86181.0,3088.0,63.0,3085.0,8102.0,557230.0,0.0,0.0,0.020280753052359674,9703.42857142857,38.11404591458899,27.257126026025087,0.07334028501911716,484.2223920062605,18642.919990635208,40236.0,40236.0,63.0,484.2223920062605,3085.0
2020-08-17,131430.0,Pune,MH,3192.0,89598.0,1875.0,54.0,3417.0,9329.0,566559.0,0.0,0.0,0.01706202527672155,9608.857142857143,20.098617215135597,27.403227298205966,-0.3928108808290155,281.33188213507486,18924.25187277028,38640.0,38640.0,54.0,281.33188213507486,3417.0
2020-08-18,133862.0,Pune,MH,3281.0,91394.0,2432.0,89.0,1796.0,9152.0,575711.0,0.0,0.0,0.027500574391402185,9489.714285714286,26.573426573426573,27.771736427655544,0.2970666666666666,388.1224282786194,19312.3743010489,39187.0,39187.0,89.0,388.1224282786194,1796.0
2020-08-19,136550.0,Pune,MH,3367.0,93302.0,2688.0,86.0,1908.0,10504.0,586215.0,0.0,0.0,0.025873886199972804,9421.52380952381,25.59025133282559,27.95663222072894,0.10526315789473695,428.9774207290004,19741.3517217779,39881.0,39881.0,86.0,428.9774207290004,1908.0
2020-08-20,140005.0,Pune,MH,3462.0,96365.0,3455.0,95.0,3063.0,10229.0,596444.0,0.0,0.0,0.027824316575080055,9340.238095238095,33.776517743669956,28.24490186433789,0.28534226190476186,467.5086874167833,20208.860409194684,40178.0,40178.0,95.0,467.5086874167833,3063.0
2020-08-21,143399.0,Pune,MH,3543.0,99314.0,3394.0,81.0,2949.0,12245.0,608689.0,0.0,0.0,0.023127369129317458,9354.952380952382,27.717435688035934,28.36552659453544,-0.017655571635311174,476.3829017469022,20685.243310941587,40542.0,40542.0,81.0,476.3829017469022,2949.0
